title,contentid,cat1,cat2,cat3,firstimage,region,mapx,mapy,overview,homepage
호텔리베라 거제,2578995,숙박,숙박시설,관광호텔,,경상남도,128.7041152739,34.8112493414,"호텔리베라 거제는 토지면적 3만 342㎡, 건물면적 1만 5682.45㎡ 규모의 호텔로 거제 앞바다가 한눈에 보여 아름다운 전경을 감상할 수 있다. 대규모 연회장을 갖추고 있어 웨딩과 대형 세미나 등 다양한 행사를 진행할 수 있다. 호텔과 연결된 유람선 선착장을 통해 외도와 해금강을 최단거리로 관광할 수 있다.","<a href=""http://www.hotelriviera.co.kr/geoje/"" target=""_blank"" title=""새창 : 호텔 리베라 홈페이지로 이동"">http://www.hotelriviera.co.kr/geoje/</a>"
호텔리브레,2792956,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/76/2796276_image2_1.jpg,경기도,126.7342105373,37.3468170783,"호텔 리브레는 경기도 시흥시에 위치한 유러피안 스타일의 호텔로, 편안한 휴식처를 제공한다. 전 객실 최고급 시몬스 침대와 UHD 삼성 스마트 TV를 갖추었으며 넷플릭스 시청이 가능하다. 또한, 전 객실 최고급 어메니티, 비데, 새턴바스 욕조를 제공한다. 무료 WI FI를 비롯하여 24시간 프런트 데스크, 룸서비스가 마련되어 있다. 시화 종합병원과 이마트 시화점, 옥구공원이 인근에 있으며, 주변 명소로는 소래포구 어시장, 송도 컨벤시아 컨벤션 센터, 오이도 빨간 등대, 월곶 항구, 안산 스타디움, 경기 현대 미술관이 있다.",
호텔리츠,1831555,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/83/1831583_image2_1.JPG,경기도,127.0335163506,37.2585215173,"전통, 전자/반도체 산업의 중심지인 경기도 수원에 위치한 리츠호텔은 ‘안심, 쾌적, 청결’을 모토로 손님을 모신다. 수원시청역 도보 5분 거리에 위치하여 인계동 번화가, 나혜석거리등 수원 대표 번화가를 도보로 방문할 수 있다. 주변 산책로와 공원에서 도심생활의 여유를 느낄 수도 있고 유네스코 문화유산으로 등재된 수원화성을 관광하며 문화를 배워 나갈 수도 있을 것이다. 부대시설로는 다양한 크기의 컨벤션홀과 사우나와 커피숍에서 여유를 즐길 수 있다.","<a href=""http://www.hotel-ritz.co.kr"" target=""_blank"" title=""새창 : 호텔리츠 홈페이지로 이동"">http://www.hotel-ritz.co.kr</a>"
호텔마누(HOTEL MANU),1876565,숙박,숙박시설,관광호텔,,서울특별시,126.9748882818,37.5571913788,"편안한 휴식과 함께 합리적 가격, 최상의 서비스를 제공하는 호텔마누. 2012년 12월 1일에 오픈한 호텔마누는 국내외 비즈니스 고객과 해외 관광객을 위한 관광 1등급 비즈니스호텔이다. 도보 3분 거리에 있는 서울역(지하철 1호선, 4호선, 공항철도, 경의선, KTX)과 회현역(지하철 4호선)으로 인해 인천공항과 김포공항으로부터 공항철도를 이용해 쉽게 접근할 수 있고 관광의 중심인 명동, 남대문시장, 남산서울타워, 동대문, 인사동 등과도 쉽게 접근할 수 있는 교통의 요지에 자리 잡고 있다.
전 객실에 설치된 스마트 LED TV를 통해 인터넷 서핑과 SNS를 넓고 선명한 화면으로 자유롭게 즐길 수 있고 휴대전화와 휴대용 디지털 기기를 충전할 수 있는 USB 잭과 초고속 무선인터넷망 역시 편안한 여행과 출장을 돕는 비즈니스 파트너로서 충분한 서비스를 제공한다. 부대시설로는 레스토랑, 피트니스센터, 마사지샵, 미팅룸 등이 비즈니스 고객과 여행객의 편의를 위해서 언제나 준비되어 있다.","<a href=""http://www.hotelmanu.com"" target=""_blank"" title=""새창 : 호텔마누 홈페이지로 이동"">http://www.hotelmanu.com</a>"
호텔모닝캄,3076701,숙박,숙박시설,관광호텔,,충청북도,127.5435578877,36.9071268097,"호텔모닝캅은 충북혁신도시에 위치한 호텔이다. 객실은 한 방에 최대 인원 3명을 기준으로 일반식, 스위트, 특실 트윈, 특실 더블, VIP로 구성되어 있다. 전 객실에서 넷플릭스 및 디즈니 플러스를 이용할 수 있고, 욕실이 넓고 욕조가 마련되어 있어 여독을 풀기에 적당한 곳이다. 또한 프린터, 24시간 이용이 가능한 스낵바, 커피 머신 등이 구비되어 있다. 조식은 3층 레스토랑에서 오전 7시부터 9시 사이에 무료로 제공하고 있다.",
호텔몬다비,2582993,숙박,숙박시설,모텔,,전라남도,126.388204899,34.7878037791,"항구의 도시 목포에 위치한 호텔 몬다비는 국내외 관광객 및 비즈니스 고객 등 다양한 고객들이 찾아주시는 명실 상부한 지역의 전통 있는 명소로서 고객에게 항상 편안한 휴식을 제공하기 위해 전 임직원이 노력하고 있다. 2017년 전체 리모델링을 통하여 감각적이고 세련된 디자인으로 재탄생하였으며, 쾌적한 객실환경과 다양한 편의시설로 많은 고객에게 사랑받는 호텔로 거듭나고 있다. KTX, SRT 등 고속열차를 이용하여 수도권에서도 2시간 내에 목포역을 도착할 수 있으며 호텔에서 목포역과 도보로 이동이 가능하고 유명관광지와 이동이 편리하여 목포를 찾는 많은 관광객들이 선호한다.","<a href=""http://www.mondavihotel.com"" target=""_blank"" title=""새창 : 목포 몬다비호텔 홈페이지로 이동"">http://www.mondavihotel.com</a>"
호텔미인,3049353,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/66/3058666_image2_1.jpg,충청남도,127.1309736644,36.4699113375,"호텔미인은 충청남도 공주시 신관동에 자리한 감성 숙소로, 축제가 열리는 미르섬이 바로 앞에 있어 축제기간 동안 축제를 마음껏 즐기기에 좋다. 객실은 2인실부터 최대 4인실까지 있고, 객실마다 삼성무풍에어컨, 에어드레서, 공기청정기, 비데를 비치하여 쾌적한 환경을 제공한다. 일부 타입에는 욕조도 있어 하루의 피로를 풀기에 좋다. 1층 스낵바에서 시리얼, 라면, 계란, 토스트 등을 무료 제공하여 필요시 편히 이용하면 된다.",
호텔미즈,3079824,숙박,숙박시설,관광호텔,,경기도,126.687066695,37.776921767,"호텔미즈는 파주 헤이리 예술마을 부근에 위치한 숙박시설이다. 이 호텔의 객실은 VVIP, VIP, 로얄, 로얄 트윈, 디럭스, 디럭스 트윈 등 6종류로 구성되어 있다. 그중 VVIP, VIP 객실은 야외정원과 히노끼탕(동절기 이용 불가)이 구비되어 있다. 그리고 VR 기기를 대여하여 객실에서 영화, 게임, 만화 등을 즐길 수 있으며 객실에 커플 PC가 구비되어 있다. 로비에는 간단한 스낵바가 설치되어 있고 아메리카노를 무료로 제공한다.
주변에는 오두산 통일전망대, 파주 오두산성, 파주 장릉, 통일동산 등이 있어 연계하여 둘러볼 수 있다. 또한 자유로가 가까워 접근성이 좋은 편이다.","<a href=""http://miizhotel.jalib.site/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://miizhotel.jalib.site/</a>"
호텔미투,1965379,숙박,숙박시설,모텔,,인천광역시,126.6507855921,37.4185933848,"고객 만족을 우선시하는 호텔미투는 인천시 연수구에 위치하고 있다. 인천 남동공단과 송도 신도시, 인천공항 등과의 접근성이 좋으며 가격대비 최고의 호텔을 자부한다. 주변관광지로는 월미도, 인천상륙작전 기념관, 인천시립박물관, 차이나타운, 능허대지, 송도 미래길 탐방 등이 있어 연인 및 가족과의 좋은 추억을 선사할 것이다. 소래포구에 가시면 신선한 해산물들을 맛볼 수 있으며 옛 흔적이 잘 보존되어 색다른 분위를 물씬 풍기는 차이나타운에서 정통중화요리를 맛볼 수 있다.","<a href=""http://me2songdo.modoo.at/"" target=""_blank"" title=""새창: 호텔 홈페이지로 이동"">http://me2songdo.modoo.at/ </a>"
호텔반트,3044674,숙박,숙박시설,모텔,,광주광역시,126.918177092,35.1444418246,"호텔반트는 광주 충장로 인쇄거리에 위치한 쾌적한 신축 호텔이다. 객실은 스탠다드, 디럭스, 트윈룸 등 다양하고, 특히 지하에는 노래방이 있는 파티룸이, 루프탑에는 테라스가 있는 파티룸이 있어 인기가 좋다. 카페테리아에 커피머신, 정수기, 미니오븐, 제빙기, 토스트 등이 있어 언제든지 이용이 가능하고, 커피포트, 고데기, 노트북은 대여가 가능하다. 지하에 셀프세탁실이 있고 숙소 바로 앞에 편의점이 있어 편리하게 묵을 수 있다.",
호텔베네,3091322,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/18/3091318_image2_1.JPG,경기도,127.0451072325,37.739818622,"의정부역 인근의 호텔이다. 객실에는 프리미엄 커플 PC와 65인치 TV, 안마의자, 공기청정기, 스타일러가 구비되어 있으며 넷플릭스와 디즈니 플러스 서비스를 무료로 제공한다. 3PC 룸도 있어 게임을 할 수 있다. 1층 로비에는 간이매점이 있으며 간단한 라면, 만두, 햄버거, 음료 등은 룸서비스도 가능하다. 보드게임은 추가 비용 없이 대여 서비스를 한다. 주차장은 실외와 지하에 있다.
지하철 1호선 의정부역 3번 출구에서 150m 거리에 있으며 인근에는 의류 쇼핑과 먹거리, 볼거리, 놀거리가 다양한 의정부 로데오거리가 있으며 의정부아트캠프가 있다.",
호텔베이 204(Hotel Bay204),3080102,숙박,숙박시설,모텔,,서울특별시,127.0436705321,37.6678519715,"Hotel Bay204는 서울지하철 1호선 방학역 인근에 위치한 2성급 호텔로, 도심 속 힐링 공간이 컨셉이다.
이 호텔은 스탠다드 더블, 스탠다드 트리플, 디럭스 더블, 디럭스 쿼드, 레지던스 스위트, 스위트 더블, 로얄 스위트 듀플렉스, 로얄 스위트 풀빌라 등 8종류의 객실을 갖추고 있다. 객실 바깥으로는 북한산, 도봉산, 수락산이 솟은 도봉구의 경관이 펼쳐진다. 그리고 55명까지 수용 가능한 대연회장, 40명까지 수용 가능한 소연회장이 있어 연회, 세미나 등의 행사를 개최할 수 있다. 또한 루프탑 라운지에서는 고급 요리, 칵테일을 즐기면서 경관을 감상할 수 있다.
주변에는 북한산, 도봉산, 수락산 외에 연산군묘, 전형필가옥, 중랑천 등이 있어 연계하여 둘러볼 수 있다. 또한 전철역 등 편의시설이 가까운 것도 이 호텔의 장점이다.","<a href=""http://www.hotelbay204.com/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://www.hotelbay204.com/</a>"
호텔벨라,2473953,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/14/2473914_image2_1.jpg,경기도,127.0734282254,37.2010511039,"경기도 화성 동탄신도시에 위치한 호텔벨라는 2016년 12월에 개통한 SRT 고속철도를 중심으로 물류와 교통의 중심지로 각광받고 있다. 경부고속도로와 용서고속도로를 기반으로 하는 편리한 교통시설과 국제적 니즈를 충족시킬 인천공항, 김포공항버스정류장이 호텔 근처에 위치해 있다. 호텔 전면에 위치한 반석산 노작공원의 아늑한 파크뷰는 넓은 생태공원과 조깅트랙 등의 휴식공간의 둘레길과 어우러진다. 객실은 파크뷰와 시티뷰 등 다양한 유형으로 준비되어 있으며 각각의 객실크기는 넓고 채광이 좋다. 또한 비즈니스 업무를 처리할 수 있는 개인 데스크가 마련되어 있으며 전 객실 유, 무선 인터넷을 무료로 이용할 수 있다. 부대시설로는 로비 옆 레스토랑과 공용 PC 및 FAX를 사용할 수 있는 비즈니스센터를 겸하고 있다. 호텔 주변의 다운타운과 영화관 및 쇼핑센터를 이용할 수 있어 다양한 아케이드를 제공받을 수 있다.","<a href=""http://hotelbella.jalib.site/"" target=""_blank"" title=""새창 : 호텔벨라 홈페이지로 이동"">http://hotelbella.jalib.site/</a>"
호텔벨르,2867079,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/74/2867074_image2_1.jpg,경기도,127.0887493609,36.9903173926,"호텔벨르는 평택역 AK프라자에서 가깝고, 인프라가 많은 비전동 중심가에 있어서 놀고, 휴식하기에 좋은 곳이다. 주차장도 넓은 편이며 주차할 곳이 없으면 발렛파킹을 요청하면 된다. 호텔 입구로 들어오면 왼쪽에 호텔 로비가 있고 로비에는 프론트데스크와 앉아 쉴 수 있는 소파가 있다. 그리고 여기서 매일 아침 7시~9시에 숙박 고객들을 위하여 시리얼, 식빵, 우유, 음료, 커피로 구성된 조식 서비스를 제공한다. 내부 인테리어는 차분하고 밝은 톤이며 화장실, 세면대, 샤워실이 구분되어 있고 룸에는 공기청정기가 설치되어 있다. TV와 컴퓨터가 연결되어 있어서 넷플릭스나 유튜브를 큰 화면으로 볼 수 있다.","<a href=""https://bellehotel.modoo.at/""target=""_blank"" title=""새창 : 호텔벨르 사이트로 이동"">https://bellehotel.modoo.at/</a>"
호텔벨보이,3102217,숙박,숙박시설,펜션,,강원특별자치도,129.0704849321,37.5557669255,"강원도 동해시에 위치한 호텔벨보이는 독채 펜션으로 프라이빗하게 휴식을 취할 수 있는 공간이다. 실내는 소노시즌 매트리스와 꼬또네 구스침구가 있는 침실, 예쁜 소품과 테이블이 있는 거실, 모던한 싱크대와 드롱기 커피머신이 있는 주방, 자쿠지가 있는 욕실로 구성되어 있다. 야외에는 넓은 마당과 온수풀이 있는데, 숙소 주변을 둘러싼 산 경치가 물놀이의 멋을 더해준다. 조식으로 브런치 스타일의 샌드위치와 크로플을 제공한다.","<a href=""https://staybellboy.imweb.me/"" target=""_blank"" title=""호텔벨보이(으)로 이동"">https://staybellboy.imweb.me//</a>"
호텔부티앤(HOTEL BUTI&),1747887,숙박,숙박시설,모텔,,인천광역시,126.7357441155,37.5325288685,호텔부티앤(HOTEL BUTI&)은 천혜자원이 가득한 인천에 위치하고 있다. 고객에게 완벽한 서비스를 제공하기 위해 다양한 테마와 최고의 시설을 갖추고 있다.,
호텔뷰,1511518,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/72/1509972_image2_1.jpg,충청남도,126.483211602,36.5033962392,"서해안의 대표 해수욕장인 대천해수욕장이 있는 보령에 위치한 호텔뷰는 푸른 바다와 안면도가 저 멀리 보이는 언덕 위 있고 가까이에는 굴구이 단지가 있어 연인, 친구 등과 함께 자연의 맛을 느낄 수 있다. 객실 내에서 창밖으로 보이는 아름답고 탁 트인 바다는 해외의 어느 곳에 와 있는 듯한 느낌을 가질 수 있는 곳이다. 대천항에서는 꽃게와 주꾸미 등을 맛볼 수 있고 매년 열리는 대천 해수욕장의 머드축제는 즐거움을 더할 것이다.","<a href=""http://www.hotel-view.co.kr"" target=""_blank"" title=""새창 : 호텔뷰 홈페이지로 이동"">www.hotel-view.co.kr</a>"
호텔뷰,3075730,숙박,숙박시설,관광호텔,,경상북도,129.3776969137,36.0569246255,"포항 호텔뷰는 영일대 해수욕장 정중앙에 자리한 관광호텔이다. 객실은 프리미엄 트윈룸, 특실 더블룸, 특실 트윈룸, 일반실 더블룸 등으로 구성되어 있고, 특실은 오션뷰를 즐길 수 있고 일반실의 경우에는 시티뷰를 즐길 수 있다. 모든 객실에 천정형 에어컨, 초대형 평면 TV, 고급 데스크 탑 컴퓨터와 모니터가 준비되어 있다. 조식은 제공되지 않으나 아침에 간단하게 먹을 수 있는 토스트, 커피, 두유가 1층 휴게실에서 제공된다. 
주변 관광지로는 영일대 외에도 흥환간이해수욕장, 호미곶 해맞이 광장, 포항 송도 해수욕장 등이 있다.",
호텔상상,976736,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/52/2986652_image2_1.jpg,경상남도,128.7098527001,34.8475731663,"호텔상상은 누구나 꿈꾸는 여유와 힐링의 시간을 제공하는 호텔로, 하루에도 수많은 상상을 하며 살고 있는 현대인들의 선택을 이루어주는 호텔이다.
현대인들에게 편안한 휴식의 공간을 제공하는 호텔상상에는 거제도 명품섬 지심도를 한눈에 담을 수 있는 오션객실을 갖춘 호텔로, 객실 내에서 반신욕도 가능하고 해돋이도 볼 수 있는 공간이다.
호텔 건물 2층 [11.Grill] 레스토랑에는 차콜(숯)을 이용한 11가지 그릴 요리를 가족과 즐기며, 다양한 와인&주류들을 만끽할 수 있는 공간이 마련되어 있으며, 상상 산책길은 해안둘레길로 이어지는 산책길로 상시 개방(야경 추천)하고 있다.
호텔 부대시설로 날씨만 허락된다면 언제나 가능한 야외 공동 바베큐장, 사계절 제공되는 온수풀장인 야외 인피니티 풀장(투숙객 전용 공간) 등 다양한 시설을 운영하여 고객에게 최상의 서비스와 만족을 제공하고자 한다.","<a href=""http://hotelsangsang.com"" target=""_blank"" title=""새창 : 호텔상상 홈페이지로 이동"">http://hotelsangsang.com</a>"
호텔석정힐[한국관광 품질인증/Korea Quality],2040030,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/17/2040017_image2_1.JPG,전북특별자치도,126.741643886,35.4301176308,"호텔석정힐은 골프장인 석정힐컨트리클럽(석정힐C.C) 이용객이 주로 찾는 리조트다. 하지만 호텔이 골프장과 분리되어 있어 일반 여행자도 숙박이 가능하다. 골프장과는 차로 5분 거리에 있어 골프장을 이용하는데 편리하다. 깔끔한 객실을 제공하고, 세미나실도 운영하여 야유회나 비즈니스 모임도 할 수 있다.",http://www.hillcc.com
호텔소설,3084397,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/65/3084365_image2_1.jpg,서울특별시,127.0137950723,37.4864308513,"남부터미널역 인근에 있는 지하 1층에서 지상 12층 건물의 부티크 호텔이다. 외부는 벽돌과 징크 마감의 트랜디한 디자인이며 각 객실은 서로 다른 컨셉으로 디자인되었다.
3개 층으로 이루어진 펜트하우스, 전통 온돌 느낌의 다운 스위트, 자연의 싱그러움을 담은 포레스트 스위트, 영화 관람에 좋은 트리플 시네마 스위트 등 12가지 테마의 52개 객실을 갖추고 있다. 특히, 펜트하우스에는 개인 수영장과 스파, 사우나 등의 시설이 있어 호캉스를 즐기기에 제격이며 테라스가 딸린 객실도 갖추고 있다. 24시간 운영하는 데스크와 주차장이 있으며  카페테리아에서는 식사와 와인이 준비되어 있으며 조식 서비스도 제공한다.
서울남부터미널이 도보 거리에 있으며 인근에는 예술의 전당, 서울 교대가 있고 호텔 인근에는 식당이 많아 이용자의 편의를 돕는다.","b<a href=""https://snowhotel.co.kr/ComingSoon/index.html"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://snowhotel.co.kr</a>"
호텔스위트캐슬,3089169,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/62/3089162_image2_1.jpg,제주특별자치도,126.6569160914,33.5442386694,"오션뷰의 객실과 루프탑을 보유한 제주도 함덕 해수욕장 근처의 4층 건물의 호텔이다. 객실은 스탠다드 더블, 디럭스 더블, 스위트, 로얄 스위트 4가지 룸 타입이 있다. 그 외에도 루프탑에서 자쿠지 스파와 사우나를 즐길 수 있고 마사지샵이 있어 아로마 테라피도 가능하다. 지상 주차장과 1층에 야외 수영장이 있고 편의점, 세탁실 등의 부대 시설과 1층 로비에 레스토랑이 있어 한식으로 구성된 조식과 중식 뷔페 식사를 할 수 있다. 예약은 홈페이지와 제휴 사이트를 통해 가능하다.
인근에는 도보 15분 거리에 함덕해수욕장이 있으며 흑돼지 전문점 식당, 함덕 민속오일장, 함덕잠수함이 있다.","<a href=""http://hotelsweetcastle.com/""target=""_blank"" title=""새창 : 홈페이지로 이동"">http://hotelsweetcastle.com/</a>"
호텔스카이파크 대전1호점,2770452,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/14/2771914_image2_1.jpg,대전광역시,127.398075949,36.4247879026,"호텔 스카이파크 대전 1호점은 첨단 과학기술의 메카인 대덕 테크노밸리 인근에 자리 잡고 있다. 대전 현대 프리미엄 아울렛 안에 위치해 다양한 문화생활, 쇼핑, 휴식을 함께 즐길 수 있는 호텔이다. 성공적인 비즈니스를 위해 개인별 맞춤 서비스와 내 집 같은 편안함을 제공하고 있어 인기다. 호텔은 북대전IC에서 가까운 거리에 있다.","<a href=""http://www.skyparkhotel.com/"" target=""_blank"" title=""새창 : 호텔스카이파크 대전1호점 사이트로 이동"">http://www.skyparkhotel.com/</a>"
호텔스카이파크 동대문1호점,3079789,숙박,숙박시설,관광호텔,,서울특별시,127.0021217111,37.5642521582,"호텔스카이파크 동대문 1호점은 중구 퇴계로와 을지로 사이에 있는 셀프 체크인 호텔이다. 흥인지문과 과거와 현재를 잇는 활기찬 동대문 상가 시장, 동대문 디자인 플라자(DDP)에 이르기까지 다양한 문화를 체험할 수 있는 동대문시장 인근에 있다. 
호텔에는 객실, 레스토랑, 비즈니스 데스크, 코인 세탁실, 미팅룸, 기계식 주차장이 있다. 로비의 키오스크에서 셀프 체크인을 하면 룸넘버와 조식 쿠폰, 룸 비밀번호가 적힌 영수증이 발행된다. 2층에는 조식이 가능한 레스토랑과 미팅룸, 코인 세탁실이 있다. 예약 시 기계식 주차장이 이용 불가한 객실이 있으니 잘 확인해야 한다.
수도권 지하철 2, 4, 5호선 동대문역사문화공원역 6번 출구에서 150m로 대중교통 접근성도 좋다.","<a href=""https://www.skyparkhotel.com/html/accommdation/accom5_tab1_01.asp"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.skyparkhotel.com</a>"
호텔스카이파크인천송도,2918644,숙박,숙박시설,관광호텔,,인천광역시,126.6387487403,37.3846360046,"호텔스카이파크 인천 송도는 인천 연수구 송도국제도시에 있다. 이곳은 인천 지하철 1호선 인천대입구역 1번 출구 인근에 있다. 이 호텔에는 유명화가들의 작품이 전시된 갤러리와 마사지샵, 라이브러리 카페도 입점 되어있다. 8개 객실 타입의 총 241개의 객실과 레스토랑, 로비 카페, 중.소규모 회의실과 여러 편의시설 및 부대시설을 갖추고 있어 고객이 편안하게 휴식을 취할 수 있다. 또한 여성 고객을 위한 각종 편의용품을 구비한 전용 객실도 운영하고 있습니다. 이 호텔에는 유명화가들의 작품이 전시된 갤러리와 마사지샵, 라이브러리 카페도 입점 되어있다. 호텔 인근에는 송도 컨벤시아, 골프장, 대형 쇼핑센터 등이 있다. 그뿐만 아니라 소래포구와 월곶포구, 월미도, 인천국제공항과 인천의 주요 관광지로의 접근이 용이해 다양한 연계 관광을 즐길 수 있다.","<a href=""http://skyparkincheonsongdo.com/""target=""_blank"" title=""새창 : 호텔스카이파크인천송도 사이트로 이동"">http://skyparkincheonsongdo.com/</a>"
호텔스퀘어,2542745,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/32/2542732_image2_1.jpg,경기도,126.7989722064,37.3145441888,"호텔 스퀘어는 산업단지공단 내 비즈니스 활성화와 해당 지역을 찾는 바이어의 편의를 제공할 목적으로 2015년 4월 개관된 안산 지역의 5성급 브랜드로, 지하 1층, 지상 14층 규모에 객실, 다양한 크기의 연회장 및 식음 시설을 갖춘 호텔이다. 그랜드 볼룸을 비롯, 2개의 중 연회장, 5개의 소연회장(세미나실) 등, 총 8개의 연회장은 기업세미나와 행사, 결혼식, 돌잔치, 고희연, 가족모임, 강연회, 각종 단체의 모임과 일반연회, 캐이터링 서비스 등 고객들이 원하는 맞춤 서비스를 제공 중이다.","<a href=""http://hotelsquare.co.kr/index.php"" target=""_blank"" title=""호텔스퀘어 홈페이지로 이동"">http://hotelsquare.co.kr</a>"
호텔스타,1747867,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/64/1744664_image2_1.jpg,서울특별시,127.0333150678,37.5023432426,강남구 역삼동에 위치한 호텔스타는 강남역과 한블럭 거리에 있다. 김포공항과 인천국제공항 리무진 정류장이 호텔 바로 앞에 있어 외국인 관광객들에게 인기가 많으며 역삼역 바로 옆에 위치하고 있어 내국인 여행객들에게도 인기가 높다. 테헤란로를 지나 강남역까지의 다양한 먹거리와 볼거리는 도심을 찾은 여행객들에게 색다른 즐거움을 줄 것이다.,
호텔스타프리미어 역삼,3080820,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/16/3080816_image2_1.JPG,서울특별시,127.040347749,37.5027599872,"호텔스타 프리미어 역삼은 2016년 12월에 개관한 호텔로, 넓은 방과 깔끔하고 세련된 인테리어를 가진 2성급 호텔이다. 호텔스타 프리미어 역삼의 객실 내에는 무료 WIFI가 설치되어 있고, 모든 객실에서 OTT 서비스를 통한 영화와 방송 프로그램 감상이 가능하다. 숙박 이용객은 호텔 내 전용 주차장을 이용할 수 있다. 객실 내에서는 룸서비스와 세탁 서비스 등이 가능하며, 셀프 세탁실이 있어 직접 간단한 세탁을 할 수도 있다. 호텔스타 프리미어 역삼은 서울에 방문하거나 잠시 체류하는 여행객에게 적합한 숙소로 수도권 지하철 2호선 역삼역 8번 출구에서 도보 약 5분 거리에 있고 지하철 2호선을 타고 코엑스몰, 무역센터가 있는 삼성역과 잠실 롯데월드까지 이동이 편리하다.",
호텔스파텔,1926439,숙박,숙박시설,모텔,,충청남도,126.9836958849,36.8556782803,"호텔스파텔은 종합 온천과 워터파크 시설을 갖추고 있는 아산 스파비스에서 가까운 스파텔로 사랑하는 가족, 친구, 연인과 시간을 보내기에 안성맞춤이다. 전 객실 최신식 인터넷 시설이 설치되어 있으며 가족탕이 완비되어 있다.","<a href=""https://www.odiyu.com/hotel"" target=""_blank"" title=""새창 : 호텔스파텔 홈페이지로 이동"">https://www.odiyu.com/hotel</a>"
호텔써밋,2877846,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/24/2877824_image2_1.jpg,경기도,127.0454766915,37.0475211301,"호텔써밋은 고덕 국제신도시에 2021년 8월에 신규 오픈한 비즈니스호텔이다. SRT 지제역을 통해 서울까지 20분 안에 접근이 가능하며 인근에 삼성반도체와 장당 일반산업단지가 있어서 비즈니스 목적에 적합한 호텔이다. 신축 건물 내의 호텔이라 깨끗하고 지하 주차장 역시 쾌적하고 깨끗하다. 호텔 전용 엘리베이터가 있어서 바로 호텔로 이동할 수 있다. 호텔써밋은 건물 5층과 6층이며 1층에는 투썸플레이스와 편의점이 있어 편리하다. 6층으로 이동하면 키오스크 비대면 셀프체크인 할 수 있고 주차도 비대면으로 가능하다. 호텔써밋은 룸마다 북유럽 스타일, 차이나, 부띠끄 등 테마로 디자인을 취향에 따라 고를 수 있다. 성수기 요금은 별도 문의가 필요하다.",
호텔씨티,3084391,숙박,숙박시설,관광호텔,http://tong.visitkorea.or.kr/cms/resource/17/3084317_image2_1.JPG,경기도,126.7633951953,37.5030633401,"부천시청 인근의 상동에 있는 가성비 좋은 소규모 호텔이다. 전 객실 기가 인터넷이 되며, 넷플릭스 시청이 가능하고 최고 사양의 PC가 구비되어 있다. 특히, 배틀 그라운드와 리그 오브 레전드가 가능한 커플 PC룸이 있으며 이벤트를 할 수 있는 룸이 갖추어져 있다. 주차 타워를 이용하여 주차가 가능하다.
지하철 부천시청역 2번 출구에서 200m 거리에 있으며 인근에는 부천 터미널 소풍, 부천 중앙공원, 웅진플레이도시, 부천 호수식물원 수피아, 상동 호수공원이 있다.",
호텔아띠,1835960,숙박,숙박시설,모텔,http://tong.visitkorea.or.kr/cms/resource/91/1835991_image2_1.JPG,서울특별시,126.9972167042,37.5606663757,"호텔아띠는 친근한 친구와 같은 서비스를 위해 고객들과의 '소통'을 최우선으로 각종 서비스를 개발, 제공하고 있다. 기존 호텔의 보편적인 서비스와 더불어 호텔아띠만의 섬세한 서비스로 사소한 불편까지 덜어준다. 편안한 객실과 카페 타입의 휴게형 공간인 쿠치나는 편안한 휴식과 낭만을 선사한다. 또한, 관광, 맛집, 쇼핑등 여행에 가장 용이한 서울의 중심지, 충무로에 위치해 있다. 특히 서울 여행일정에 빠지지 않는 관광지인 남산타워를 비롯한 남산골 한옥마을, 명동은 도보로 이동이 가능할 만큼 인접해 있다.",
